Gene_stable_ID	CHR
ENSG00000234816	6
ENSG00000231221	2
ENSG00000275759	12
ENSG00000255965	12
ENSG00000234065	2
ENSG00000187837	6
ENSG00000274427	12
ENSG00000232597	2
ENSG00000187475	6
ENSG00000261650	12
ENSG00000168298	6
ENSG00000258910	2
ENSG00000257220	12
ENSG00000217159	6
ENSG00000255856	12
ENSG00000225398	2
ENSG00000274290	6
ENSG00000230950	2
ENSG00000256804	12
ENSG00000281477	2
ENSG00000280024	12
ENSG00000277157	6
ENSG00000256971	12
ENSG00000237745	2
ENSG00000204516	6
ENSG00000231822	2
ENSG00000275212	12
ENSG00000172985	2
ENSG00000226058	2
ENSG00000198954	10
ENSG00000280154	2
ENSG00000253580	8
ENSG00000280398	12
ENSG00000224344	2
ENSG00000257847	12
ENSG00000272010	8
ENSG00000144021	2
ENSG00000257199	12
ENSG00000279480	12
ENSG00000256223	12
ENSG00000176406	8
ENSG00000267421	19
ENSG00000243680	19
ENSG00000201680	6
ENSG00000256851	6
ENSG00000219797	6
ENSG00000225499	6
ENSG00000186431	19
ENSG00000204511	6
ENSG00000279206	16
ENSG00000261638	16
ENSG00000170417	2
ENSG00000198563	6
ENSG00000254586	11
ENSG00000255335	11
ENSG00000261697	16
ENSG00000129152	11
ENSG00000261173	16
ENSG00000259881	16
ENSG00000053900	4
ENSG00000103241	16
ENSG00000204147	10
ENSG00000129159	11
ENSG00000257918	12
ENSG00000260701	16
ENSG00000100478	14
ENSG00000256115	12
ENSG00000166446	16
ENSG00000185823	15
ENSG00000129003	15
ENSG00000235495	2
ENSG00000239602	5
ENSG00000228528	2
ENSG00000134452	10
ENSG00000075239	11
ENSG00000241656	12
ENSG00000205302	5
ENSG00000272711	2
ENSG00000204705	2
ENSG00000018236	12
ENSG00000232594	2
ENSG00000183513	2
ENSG00000248839	3
ENSG00000234158	3
ENSG00000239572	3
ENSG00000235871	2
ENSG00000102901	16
ENSG00000143891	2
ENSG00000239959	3
ENSG00000114541	3
ENSG00000258902	14
ENSG00000270470	2
ENSG00000258814	14
ENSG00000136696	2
ENSG00000259107	14
ENSG00000185070	14
ENSG00000197561	19
ENSG00000237614	2
ENSG00000277269	7
ENSG00000278055	7
ENSG00000274500	7
ENSG00000270823	7
ENSG00000163145	4
ENSG00000199043	7
ENSG00000270953	7
ENSG00000150551	2
ENSG00000276213	7
ENSG00000178234	7
ENSG00000273830	14
ENSG00000258871	14
ENSG00000256947	11
ENSG00000256195	11
ENSG00000236854	2
ENSG00000206751	14
ENSG00000176043	14
ENSG00000255663	11
ENSG00000078900	1
ENSG00000197446	19
ENSG00000090060	14
ENSG00000076043	11
ENSG00000211599	2
ENSG00000197826	4
ENSG00000248533	5
ENSG00000278131	2
ENSG00000249738	5
ENSG00000281920	2
ENSG00000227294	2
ENSG00000225933	2
ENSG00000271532	2
ENSG00000280228	2
ENSG00000158050	2
ENSG00000248107	5
ENSG00000247877	5
ENSG00000271137	3
ENSG00000249159	5
ENSG00000270739	3
ENSG00000242960	3
ENSG00000164116	4
ENSG00000250672	5
ENSG00000249119	5
ENSG00000272895	2
ENSG00000279658	3
ENSG00000270190	2
ENSG00000248600	5
ENSG00000228488	2
ENSG00000229572	3
ENSG00000271858	3
ENSG00000226481	2
ENSG00000248529	5
ENSG00000159871	19
ENSG00000115091	2
ENSG00000229591	7
ENSG00000226845	3
ENSG00000215208	12
ENSG00000271585	5
ENSG00000213188	7
ENSG00000272573	3
ENSG00000257604	12
ENSG00000270405	7
ENSG00000204894	7
ENSG00000279193	12
ENSG00000241007	7
ENSG00000257345	12
ENSG00000253088	7
ENSG00000241735	7
ENSG00000237187	5
ENSG00000254870	6
ENSG00000020219	7
ENSG00000084112	12
ENSG00000261455	7
ENSG00000231139	7
ENSG00000225416	7
ENSG00000201785	6
ENSG00000160917	7
ENSG00000265236	6
ENSG00000234006	6
ENSG00000204498	6
ENSG00000223549	2
ENSG00000229173	2
ENSG00000226516	2
ENSG00000105507	19
ENSG00000227480	2
ENSG00000235717	2
ENSG00000235235	2
ENSG00000267219	19
ENSG00000228384	2
ENSG00000196867	19
ENSG00000088205	2
ENSG00000256533	11
ENSG00000255982	11
ENSG00000270204	11
ENSG00000171489	X
ENSG00000095110	11
ENSG00000168036	3
ENSG00000253322	8
ENSG00000166432	X
ENSG00000104388	8
ENSG00000226979	6
ENSG00000238724	11
ENSG00000137634	11
ENSG00000228335	7
ENSG00000256674	11
ENSG00000279704	12
ENSG00000188508	19
ENSG00000277011	12
ENSG00000273696	X
ENSG00000257991	12
ENSG00000241468	7
ENSG00000115593	2
ENSG00000137747	11
ENSG00000089022	12
ENSG00000232810	6
ENSG00000148688	10
ENSG00000205220	16
ENSG00000196976	X
ENSG00000165675	X
ENSG00000227507	6
ENSG00000268529	19
ENSG00000268601	19
ENSG00000230529	19
ENSG00000268483	19
ENSG00000268734	19
ENSG00000147576	8
ENSG00000270571	2
ENSG00000224476	19
ENSG00000250741	2
ENSG00000198556	7
ENSG00000267927	19
ENSG00000227606	19
ENSG00000204482	6
ENSG00000189430	19
ENSG00000260064	16
ENSG00000236397	2
ENSG00000131148	16
ENSG00000230958	2
ENSG00000144227	2
ENSG00000230559	2
ENSG00000120805	12
ENSG00000160908	7
ENSG00000271115	2
ENSG00000226114	2
ENSG00000147059	X
ENSG00000240857	2
ENSG00000233594	2
ENSG00000158352	X
ENSG00000205086	2
ENSG00000221909	7
ENSG00000133961	14
ENSG00000228898	2
ENSG00000110324	11
ENSG00000233105	2
ENSG00000231635	2
ENSG00000234177	2
ENSG00000274219	19
ENSG00000197343	7
ENSG00000254852	16
ENSG00000197016	19
ENSG00000232474	2
ENSG00000078114	10
ENSG00000234148	2
ENSG00000235325	2
ENSG00000230065	2
ENSG00000277747	2
ENSG00000278060	2
ENSG00000223710	2
ENSG00000163064	2
ENSG00000260945	16
ENSG00000182518	X
ENSG00000183793	16
ENSG00000255919	12
ENSG00000279630	12
ENSG00000083896	4
ENSG00000153237	2
ENSG00000257336	12
ENSG00000083828	19
ENSG00000256699	12
ENSG00000278011	12
ENSG00000261310	16
ENSG00000111445	12
ENSG00000237718	16
ENSG00000206663	X
ENSG00000259725	16
ENSG00000184368	X
ENSG00000259844	16
ENSG00000268847	19
ENSG00000272075	11
ENSG00000260147	16
ENSG00000260573	16
ENSG00000105679	19
ENSG00000137648	11
ENSG00000204475	6
ENSG00000201034	16
ENSG00000266124	16
ENSG00000266235	16
ENSG00000278739	16
ENSG00000264397	16
ENSG00000264004	16
ENSG00000206630	16
ENSG00000263955	16
ENSG00000281010	16
ENSG00000278700	16
ENSG00000276641	16
ENSG00000213488	5
ENSG00000276096	16
ENSG00000266643	16
ENSG00000200059	16
ENSG00000265867	16
ENSG00000275871	5
ENSG00000201075	16
ENSG00000264115	16
ENSG00000264733	16
ENSG00000265537	16
ENSG00000238728	16
ENSG00000254246	5
ENSG00000266454	16
ENSG00000207294	16
ENSG00000215196	5
ENSG00000265776	16
ENSG00000199474	16
ENSG00000273613	16
ENSG00000238964	16
ENSG00000266291	16
ENSG00000242430	16
ENSG00000222750	16
ENSG00000238685	16
ENSG00000207425	16
ENSG00000275259	16
ENSG00000207639	16
ENSG00000278265	16
ENSG00000199130	16
ENSG00000265462	16
ENSG00000252798	16
ENSG00000266166	16
ENSG00000150760	10
ENSG00000201371	16
ENSG00000169302	5
ENSG00000212382	16
ENSG00000207266	16
ENSG00000275391	16
ENSG00000206927	16
ENSG00000207167	16
ENSG00000263918	16
ENSG00000265005	16
ENSG00000199929	16
ENSG00000274025	16
ENSG00000277014	16
ENSG00000252624	16
ENSG00000251915	16
ENSG00000222170	16
ENSG00000251924	16
ENSG00000252094	16
ENSG00000266910	19
ENSG00000275909	16
ENSG00000199448	16
ENSG00000252182	16
ENSG00000253055	16
ENSG00000252647	16
ENSG00000230622	6
ENSG00000252268	16
ENSG00000159917	19
ENSG00000251760	16
ENSG00000251717	16
ENSG00000204472	6
ENSG00000252806	16
ENSG00000252673	16
ENSG00000252587	16
ENSG00000252936	16
ENSG00000222767	16
ENSG00000276599	16
ENSG00000186132	2
ENSG00000222268	16
ENSG00000277004	16
ENSG00000274228	16
ENSG00000280454	16
ENSG00000200434	16
ENSG00000222207	16
ENSG00000239555	16
ENSG00000223168	16
ENSG00000253945	8
ENSG00000200062	16
ENSG00000171819	1
ENSG00000207441	16
ENSG00000275808	16
ENSG00000179041	8
ENSG00000201999	16
ENSG00000201289	16
ENSG00000207173	16
ENSG00000238731	16
ENSG00000251868	16
ENSG00000199299	16
ENSG00000252101	16
ENSG00000246366	8
ENSG00000252814	16
ENSG00000201361	16
ENSG00000252022	16
ENSG00000061918	4
ENSG00000266426	16
ENSG00000274134	16
ENSG00000251888	16
ENSG00000187244	19
ENSG00000252443	16
ENSG00000208017	16
ENSG00000263456	16
ENSG00000260682	16
ENSG00000255364	8
ENSG00000278598	16
ENSG00000263968	16
ENSG00000199949	16
ENSG00000252311	16
ENSG00000272647	7
ENSG00000131650	16
ENSG00000120903	8
ENSG00000244219	7
ENSG00000256643	12
ENSG00000275506	5
ENSG00000248722	5
ENSG00000264566	X
ENSG00000229162	1
ENSG00000276115	12
ENSG00000173674	X
ENSG00000248569	5
ENSG00000256825	12
ENSG00000197921	1
ENSG00000270123	5
ENSG00000250526	5
ENSG00000249881	5
ENSG00000260030	12
ENSG00000250207	2
ENSG00000233755	1
ENSG00000228876	2
ENSG00000248351	5
ENSG00000249267	12
ENSG00000197037	7
ENSG00000200816	6
ENSG00000274494	6
ENSG00000204444	6
ENSG00000164292	5
ENSG00000177082	15
ENSG00000214533	2
ENSG00000232991	2
ENSG00000274874	12
ENSG00000116288	1
ENSG00000227497	2
ENSG00000123104	12
ENSG00000240356	2
ENSG00000236917	2
ENSG00000186684	2
ENSG00000201882	X
ENSG00000201592	X
ENSG00000225037	X
ENSG00000224448	7
ENSG00000177189	X
ENSG00000106258	7
ENSG00000204439	6
ENSG00000227198	6
ENSG00000204438	6
ENSG00000248391	5
ENSG00000204941	19
ENSG00000236469	2
ENSG00000260368	8
ENSG00000116096	2
ENSG00000270865	8
ENSG00000254213	8
ENSG00000227134	2
ENSG00000104375	8
ENSG00000115128	2
ENSG00000188649	10
ENSG00000127564	16
ENSG00000279307	2
ENSG00000251054	5
ENSG00000229118	2
ENSG00000249279	5
ENSG00000238164	1
ENSG00000105695	19
ENSG00000248923	5
ENSG00000248295	5
ENSG00000253811	5
ENSG00000091436	2
ENSG00000248588	5
ENSG00000233929	1
ENSG00000271742	1
ENSG00000271792	5
ENSG00000226396	1
ENSG00000251544	5
ENSG00000250847	5
ENSG00000232423	1
ENSG00000248667	5
ENSG00000189046	12
ENSG00000201207	6
ENSG00000263020	6
ENSG00000160870	7
ENSG00000229247	1
ENSG00000044115	5
ENSG00000240053	6
ENSG00000169504	1
ENSG00000204428	6
ENSG00000240759	12
ENSG00000197748	10
ENSG00000223722	12
ENSG00000163625	4
ENSG00000135090	12
ENSG00000273407	7
ENSG00000224311	1
ENSG00000261511	7
ENSG00000147614	8
ENSG00000225159	1
ENSG00000260445	7
ENSG00000272088	1
ENSG00000260524	7
ENSG00000228338	1
ENSG00000173548	15
ENSG00000176402	7
ENSG00000181773	1
ENSG00000204427	6
ENSG00000280144	7
ENSG00000160593	11
ENSG00000241547	1
ENSG00000174469	7
ENSG00000224129	1
ENSG00000234166	1
ENSG00000237436	1
ENSG00000166762	15
ENSG00000233954	1
ENSG00000258289	14
ENSG00000261087	8
ENSG00000174950	1
ENSG00000188778	8
ENSG00000235282	1
ENSG00000254253	8
ENSG00000254343	8
ENSG00000055070	1
ENSG00000171206	10
ENSG00000254166	8
ENSG00000092208	14
ENSG00000136720	2
ENSG00000232101	2
ENSG00000171606	19
ENSG00000223430	2
ENSG00000234877	2
ENSG00000226479	2
ENSG00000173681	X
ENSG00000234898	2
ENSG00000136688	2
ENSG00000162073	16
ENSG00000175087	1
ENSG00000206900	X
ENSG00000234231	2
ENSG00000235849	X
ENSG00000227064	X
ENSG00000134588	X
ENSG00000274127	7
ENSG00000274118	7
ENSG00000236795	7
ENSG00000180152	2
ENSG00000226857	7
ENSG00000232391	7
ENSG00000235774	2
ENSG00000221442	7
ENSG00000230190	7
ENSG00000279957	2
ENSG00000274367	16
ENSG00000270634	7
ENSG00000230158	2
ENSG00000207318	7
ENSG00000231566	X
ENSG00000262152	16
ENSG00000251936	7
ENSG00000187908	10
ENSG00000242266	7
ENSG00000279227	2
ENSG00000171735	1
ENSG00000199370	7
ENSG00000229104	2
ENSG00000243374	7
ENSG00000274133	7
ENSG00000233928	X
ENSG00000115561	2
ENSG00000218586	7
ENSG00000224057	7
ENSG00000250821	4
ENSG00000280890	7
ENSG00000171564	4
ENSG00000237210	7
ENSG00000230564	7
ENSG00000262362	16
ENSG00000230936	7
ENSG00000272079	16
ENSG00000230882	7
ENSG00000251798	7
ENSG00000213937	16
ENSG00000227038	7
ENSG00000224273	7
ENSG00000184697	16
ENSG00000213549	7
ENSG00000228829	7
ENSG00000228427	X
ENSG00000255163	11
ENSG00000214803	8
ENSG00000177679	7
ENSG00000140262	15
ENSG00000254334	8
ENSG00000160588	11
ENSG00000234129	X
ENSG00000205683	14
ENSG00000253629	8
ENSG00000131652	16
ENSG00000258220	12
ENSG00000089220	12
ENSG00000184156	8
ENSG00000233382	X
ENSG00000280474	9
ENSG00000280758	9
ENSG00000227759	9
ENSG00000105173	19
ENSG00000240350	2
ENSG00000170027	7
ENSG00000149573	11
ENSG00000224765	X
ENSG00000165280	9
ENSG00000234940	2
ENSG00000257500	12
ENSG00000258251	12
ENSG00000226928	2
ENSG00000157191	1
ENSG00000213548	7
ENSG00000235128	2
ENSG00000146700	7
ENSG00000235385	X
ENSG00000135097	12
ENSG00000236141	2
ENSG00000196159	4
ENSG00000068781	2
ENSG00000130119	X
ENSG00000188372	7
ENSG00000280032	11
ENSG00000254992	11
ENSG00000160654	11
ENSG00000277873	12
ENSG00000257323	12
ENSG00000204422	6
ENSG00000280051	12
ENSG00000280272	12
ENSG00000279023	12
ENSG00000126266	19
ENSG00000256551	12
ENSG00000266776	6
ENSG00000204424	6
ENSG00000105568	19
ENSG00000250641	6
ENSG00000206839	4
ENSG00000250464	4
ENSG00000229985	1
ENSG00000176281	14
ENSG00000230035	1
ENSG00000233980	7
ENSG00000251111	4
ENSG00000139352	12
ENSG00000257115	14
ENSG00000250614	7
ENSG00000235185	1
ENSG00000213873	8
ENSG00000196832	14
ENSG00000249700	4
ENSG00000242963	12
ENSG00000254275	8
ENSG00000236782	1
ENSG00000066735	14
ENSG00000106211	7
ENSG00000204421	6
ENSG00000135093	12
ENSG00000110195	11
ENSG00000253651	8
ENSG00000116663	1
ENSG00000253124	8
ENSG00000254112	8
ENSG00000213719	6
ENSG00000248838	8
ENSG00000253479	8
ENSG00000162069	16
ENSG00000214960	7
ENSG00000134851	4
ENSG00000272479	8
ENSG00000253745	8
ENSG00000225643	1
ENSG00000198846	8
ENSG00000243659	1
ENSG00000228943	1
ENSG00000232848	1
ENSG00000234397	1
ENSG00000100836	14
ENSG00000269925	1
ENSG00000162511	1
ENSG00000205890	16
ENSG00000252561	16
ENSG00000262370	16
ENSG00000153317	8
ENSG00000224683	7
ENSG00000198142	2
ENSG00000200204	16
ENSG00000229688	7
ENSG00000217289	2
ENSG00000231646	2
ENSG00000130182	16
ENSG00000231728	X
ENSG00000158014	1
ENSG00000198526	2
ENSG00000239040	4
ENSG00000238585	4
ENSG00000279267	2
ENSG00000171243	7
ENSG00000068078	4
ENSG00000271871	5
ENSG00000071051	2
ENSG00000091009	5
ENSG00000087053	11
ENSG00000276122	12
ENSG00000237265	X
ENSG00000240342	12
ENSG00000272537	7
ENSG00000205858	7
ENSG00000235703	X
ENSG00000269106	19
ENSG00000141946	19
ENSG00000224280	7
ENSG00000272361	7
ENSG00000204138	1
ENSG00000276240	14
ENSG00000272953	7
ENSG00000257474	12
ENSG00000227291	2
ENSG00000234432	7
ENSG00000273084	7
ENSG00000231609	2
ENSG00000230733	7
ENSG00000256943	12
ENSG00000207973	7
ENSG00000100445	14
ENSG00000167634	19
ENSG00000258290	12
ENSG00000075624	7
ENSG00000085644	16
ENSG00000224610	X
ENSG00000257259	12
ENSG00000227486	X
ENSG00000178996	5
ENSG00000111249	12
ENSG00000198130	2
ENSG00000197468	4
ENSG00000249272	4
ENSG00000229335	X
ENSG00000250804	4
ENSG00000204410	6
ENSG00000249347	4
ENSG00000278530	X
ENSG00000271057	4
ENSG00000251313	4
ENSG00000250342	4
ENSG00000145675	5
ENSG00000228146	16
ENSG00000249767	4
ENSG00000234062	X
ENSG00000233419	1
ENSG00000235263	1
ENSG00000228176	1
ENSG00000231251	1
ENSG00000261889	16
ENSG00000254678	11
ENSG00000262521	16
ENSG00000168124	16
ENSG00000168092	11
ENSG00000203581	16
ENSG00000281005	16
ENSG00000256193	12
ENSG00000109654	4
ENSG00000006194	16
ENSG00000223773	X
ENSG00000142675	1
ENSG00000165553	14
ENSG00000258453	14
ENSG00000279330	16
ENSG00000139915	14
ENSG00000279031	16
ENSG00000140993	16
ENSG00000147654	8
ENSG00000241423	12
ENSG00000249388	12
ENSG00000149577	11
ENSG00000226310	X
ENSG00000277223	12
ENSG00000262899	16
ENSG00000258545	X
ENSG00000268015	19
ENSG00000262316	16
ENSG00000183495	12
ENSG00000168158	16
ENSG00000270293	19
ENSG00000233093	X
ENSG00000232429	19
ENSG00000272719	7
ENSG00000277562	19
ENSG00000228974	7
ENSG00000262118	16
ENSG00000236751	X
ENSG00000263177	16
ENSG00000270790	19
ENSG00000275012	19
ENSG00000232196	16
ENSG00000075618	7
ENSG00000231561	19
ENSG00000270679	19
ENSG00000103343	16
ENSG00000243137	19
ENSG00000203930	X
ENSG00000237738	7
ENSG00000169397	14
ENSG00000167981	16
ENSG00000082014	7
ENSG00000211780	14
ENSG00000211781	14
ENSG00000211782	14
ENSG00000211783	14
ENSG00000211784	14
ENSG00000256474	14
ENSG00000211785	14
ENSG00000211786	14
ENSG00000211787	14
ENSG00000122390	16
ENSG00000211788	14
ENSG00000197180	X
ENSG00000211789	14
ENSG00000235437	X
ENSG00000211790	14
ENSG00000256379	14
ENSG00000211791	14
ENSG00000211792	14
ENSG00000180828	8
ENSG00000232992	2
ENSG00000211793	14
ENSG00000253656	8
ENSG00000229758	2
ENSG00000258482	14
ENSG00000147676	8
ENSG00000258557	14
ENSG00000233248	2
ENSG00000211794	14
ENSG00000273634	2
ENSG00000211795	14
ENSG00000234946	2
ENSG00000227653	2
ENSG00000211796	14
ENSG00000211797	14
ENSG00000242314	12
ENSG00000238133	2
ENSG00000231052	9
ENSG00000211798	14
ENSG00000213250	12
ENSG00000229186	12
ENSG00000253994	8
ENSG00000211799	14
ENSG00000168263	9
ENSG00000256085	12
ENSG00000229360	2
ENSG00000182674	8
ENSG00000258705	14
ENSG00000239881	12
ENSG00000228551	2
ENSG00000211800	14
ENSG00000267024	19
ENSG00000226747	2
ENSG00000213003	8
ENSG00000211801	14
ENSG00000257781	12
ENSG00000269190	19
ENSG00000276487	12
ENSG00000276428	14
ENSG00000250362	5
ENSG00000211802	14
ENSG00000176853	8
ENSG00000147852	9
ENSG00000211803	14
ENSG00000157856	2
ENSG00000226259	5
ENSG00000211804	14
ENSG00000135678	12
ENSG00000211805	14
ENSG00000211806	14
ENSG00000211807	14
ENSG00000211808	14
ENSG00000015520	7
ENSG00000211809	14
ENSG00000270069	X
ENSG00000258835	14
ENSG00000211810	14
ENSG00000229547	X
ENSG00000259092	14
ENSG00000249048	14
ENSG00000258905	14
ENSG00000258812	14
ENSG00000236064	X
ENSG00000211812	14
ENSG00000099338	19
ENSG00000227878	2
ENSG00000211813	14
ENSG00000236167	2
ENSG00000211814	14
ENSG00000234903	2
ENSG00000211815	14
ENSG00000235352	2
ENSG00000235232	2
ENSG00000259068	14
ENSG00000211816	14
ENSG00000223546	X
ENSG00000149591	11
ENSG00000211817	14
ENSG00000071073	2
ENSG00000211818	14
ENSG00000211819	14
ENSG00000211820	14
ENSG00000211896	14
ENSG00000270050	X
ENSG00000121211	4
ENSG00000211897	14
ENSG00000253318	8
ENSG00000259358	15
ENSG00000230590	X
ENSG00000277500	15
ENSG00000270371	14
ENSG00000206849	15
ENSG00000211898	14
ENSG00000257844	12
ENSG00000197245	1
ENSG00000256136	12
ENSG00000211899	14
ENSG00000267834	9
ENSG00000204603	12
ENSG00000175344	15
ENSG00000231949	1
ENSG00000239344	8
ENSG00000261025	1
ENSG00000148341	9
ENSG00000253544	8
ENSG00000116237	1
ENSG00000265612	14
ENSG00000264024	14
ENSG00000263413	14
ENSG00000264781	14
ENSG00000242986	12
ENSG00000211900	14
ENSG00000258034	12
ENSG00000155926	8
ENSG00000237111	14
ENSG00000256542	12
ENSG00000242472	14
ENSG00000255152	6
ENSG00000244390	12
ENSG00000280143	11
ENSG00000240041	14
ENSG00000244060	12
ENSG00000167257	11
ENSG00000242887	14
ENSG00000248998	4
ENSG00000110887	12
ENSG00000237547	14
ENSG00000211904	14
ENSG00000249351	4
ENSG00000235147	2
ENSG00000253119	5
ENSG00000211905	14
ENSG00000279904	2
ENSG00000248853	5
ENSG00000243199	4
ENSG00000236977	2
ENSG00000236597	14
ENSG00000250846	4
ENSG00000227335	14
ENSG00000113272	5
ENSG00000211907	14
ENSG00000248479	4
ENSG00000225825	14
ENSG00000222765	4
ENSG00000211909	14
ENSG00000251527	4
ENSG00000170485	2
ENSG00000231841	4
ENSG00000227196	14
ENSG00000249022	4
ENSG00000211911	14
ENSG00000243312	4
ENSG00000211912	14
ENSG00000244620	14
ENSG00000158195	1
ENSG00000163633	4
ENSG00000237020	14
ENSG00000211914	14
ENSG00000211915	14
ENSG00000227800	14
ENSG00000135164	7
ENSG00000211917	14
ENSG00000211918	14
ENSG00000250765	5
ENSG00000227108	14
ENSG00000272149	3
ENSG00000211920	14
ENSG00000250583	5
ENSG00000249785	5
ENSG00000211921	14
ENSG00000174839	3
ENSG00000232543	14
ENSG00000249429	5
ENSG00000211923	14
ENSG00000253886	5
ENSG00000211924	14
ENSG00000249285	5
ENSG00000211925	14
ENSG00000249448	5
ENSG00000237197	14
ENSG00000250202	4
ENSG00000253456	5
ENSG00000228131	14
ENSG00000244076	5
ENSG00000211928	14
ENSG00000248591	5
ENSG00000250842	5
ENSG00000233655	14
ENSG00000152684	5
ENSG00000130772	1
ENSG00000251411	4
ENSG00000211930	14
ENSG00000211931	14
ENSG00000236170	14
ENSG00000211933	14
ENSG00000254279	14
ENSG00000235043	4
ENSG00000271968	14
ENSG00000215899	1
ENSG00000113249	5
ENSG00000237429	1
ENSG00000225200	14
ENSG00000271398	1
ENSG00000145332	4
ENSG00000211934	14
ENSG00000225011	1
ENSG00000240731	1
ENSG00000235069	1
ENSG00000253780	14
ENSG00000211935	14
ENSG00000237058	1
ENSG00000233399	1
ENSG00000276775	14
ENSG00000157445	3
ENSG00000211937	14
ENSG00000267590	19
ENSG00000090020	1
ENSG00000243167	19
ENSG00000253387	14
ENSG00000254053	14
ENSG00000253763	14
ENSG00000211938	14
ENSG00000263212	16
ENSG00000273776	16
ENSG00000021488	19
ENSG00000199480	14
ENSG00000215131	16
ENSG00000254329	14
ENSG00000252743	6
ENSG00000211970	14
ENSG00000228727	6
ENSG00000249641	12
ENSG00000253132	14
ENSG00000257281	12
ENSG00000253747	14
ENSG00000250280	12
ENSG00000253936	14
ENSG00000252992	11
ENSG00000240311	16
ENSG00000276505	11
ENSG00000223648	14
ENSG00000257956	12
ENSG00000173093	12
ENSG00000253209	14
ENSG00000110274	11
ENSG00000253169	14
ENSG00000235663	6
ENSG00000103351	16
ENSG00000211972	14
ENSG00000204396	6
ENSG00000253274	14
ENSG00000223506	14
ENSG00000253820	14
ENSG00000254036	14
ENSG00000230552	2
ENSG00000253635	14
ENSG00000254052	14
ENSG00000253703	14
ENSG00000211973	14
ENSG00000211974	14
ENSG00000231735	2
ENSG00000243389	2
ENSG00000231147	2
ENSG00000280411	14
ENSG00000274576	14
ENSG00000254056	14
ENSG00000201555	6
ENSG00000207023	6
ENSG00000225698	14
ENSG00000271986	6
ENSG00000223967	6
ENSG00000167130	9
ENSG00000115641	2
ENSG00000211976	14
ENSG00000213722	6
ENSG00000120137	5
ENSG00000224650	14
ENSG00000254134	14
ENSG00000254176	14
ENSG00000253247	14
ENSG00000253310	14
ENSG00000265929	14
ENSG00000211978	14
ENSG00000253674	14
ENSG00000275747	14
ENSG00000211979	14
ENSG00000253357	5
ENSG00000249444	5
ENSG00000253303	14
ENSG00000151338	14
ENSG00000176049	5
ENSG00000225990	1
ENSG00000258024	12
ENSG00000157978	1
ENSG00000257046	12
ENSG00000241104	19
ENSG00000248196	4
ENSG00000248180	4
ENSG00000253427	8
ENSG00000269793	19
ENSG00000242206	8
ENSG00000250572	4
ENSG00000266963	19
ENSG00000263981	4
ENSG00000170509	4
ENSG00000271412	11
ENSG00000046889	8
ENSG00000279586	11
ENSG00000119383	9
ENSG00000272676	11
ENSG00000226944	1
ENSG00000167751	19
ENSG00000273255	11
ENSG00000270282	1
ENSG00000183908	11
ENSG00000226530	X
ENSG00000130770	1
ENSG00000149115	11
ENSG00000278942	16
ENSG00000274536	X
ENSG00000167984	16
ENSG00000214892	6
ENSG00000227939	6
ENSG00000231402	6
ENSG00000255723	4
ENSG00000256166	6
ENSG00000235244	X
ENSG00000229836	6
ENSG00000277402	6
ENSG00000271581	6
ENSG00000198189	4
ENSG00000235131	1
ENSG00000228432	6
ENSG00000250748	12
ENSG00000229044	1
